,url,content_dec
3093,https://sputnikglobe.com//20240320/watch-russian-special-forces-reach-destroyed-us-made-abrams-tank-in-special-op-zone-1117441018.html,
3094,https://sputnikglobe.com//20220325/live-updates-russia-destroys-major-fuel-depot-outside-of-kiev-mod-says-1094175215.html,
3095,https://sputnikglobe.com//20230403/us-need-to-push-for-peace-in-ukraine-not-fund-proxy-war-with-russia-us-congresswoman-1109077378.html,
3096,https://sputnikglobe.com//20231013/us-tries-to-manufacture-consent-for-war-with-iran-by-blaming-tehran-for-israel-crisis-1114169021.html,
3097,https://sputnikglobe.com//20240313/do-your-duty-come-what-may-why-do-russian-women-join-volunteer-battalions-1117267245.html,
3098,https://sputnikglobe.com//20241130/norways-military-aid-to-ukraine-rises-to-over-15bln-in-2024---russian-ambassador-1121047620.html,
3099,https://sputnikglobe.com//20231010/white-house-says-may-ask-congress-for-more-funding-to-support-israel-ukraine-1114053573.html,
3100,https://sputnikglobe.com//20221016/cuban-missile-crisis-60-years-on-nuke-risk-higher-today-amid-diplomatic-deficits-1101892889.html,
3101,https://sputnikglobe.com//20230202/the-democrats-want-the-covid-emergency-to-stay-forever-1106899554.html,
3102,https://sputnikglobe.com//20220228/russias-fsb-ukrainians-report-attempts-by-kiev-to-use-their-compatriots-for-sabotage-in-russia-1093440666.html,
3103,https://sputnikglobe.com//20240114/watch-russian-troops-honing-skills-with-portable-flamethrowers-1116158002.html,
3104,https://sputnikglobe.com//20220815/russias-fsb-foils-terror-attack-on-volgograd-pipeline-by-ukrainian-security-services--1099618836.html,
3105,https://sputnikglobe.com//20240312/us-preparing-400-million-weapons-aid-package-for-ukraine---reports-1117285187.html,
3106,https://sputnikglobe.com//20230217/congressional-republicans-urge-biden-to-provide-more-military-funding-to-taiwan-1107539832.html,
3107,https://sputnikglobe.com//20230531/biden-mccarthy-reach-debt-ceiling-agreement-will-congress-approve-1110803938.html,
3108,https://sputnikglobe.com//20220301/sputnik-czech-republic-no-longer-accessible-in-the-country-1093469616.html,
3109,https://sputnikglobe.com//20220705/russian-mongolian-foreign-ministers-discuss-projects-in-peaceful-space-exploration-1096959265.html,
3110,https://sputnikglobe.com//20220727/beijing-slams-us-for-plan-to-impose-sanctions-over-russian-oil-supplies-to-china--1097841308.html,
3111,https://sputnikglobe.com//20240312/plans-to-resolve-ukraine-conflict-ignoring-russia-will-not-result-in-peace---erdogan-1117288689.html,
3112,https://sputnikglobe.com//20220316/exit-from-nord-stream-2-not-being-discussed-german-energy-giant-eon-says-1093922209.html,
3113,https://sputnikglobe.com//20241222/western-aid-covers-nearly-90-of-ukraines-spending-in-2022-2024--analysis-1121233578.html,
3114,https://sputnikglobe.com//20220929/recession-looms-in-us-eu-as-bond-market-continues-downward-slide-experts-say-1101328754.html,
3115,https://sputnikglobe.com//20220819/democrats-fail-to-explain-the-inflation-reduction-act-and-when-inflation-will-come-down-1099744985.html,
3116,https://sputnikglobe.com//20220504/historic-leak-indicates-scotus-will-overturn-roe-v-wade-1095238360.html,
3117,https://sputnikglobe.com//20241028/denmark-became-4th-largest-donor-to-kiev-regime---russian-ambassador-1120697420.html,
3118,https://sputnikglobe.com//20240205/us-house-speaker-johnson-says-new-supplemental-funding-bill-even-worse-than-expected-1116593979.html,
3119,https://sputnikglobe.com//20230822/greeces-largest-opposition-party-slams-govt-for-offering-training-to-ukrainian-pilots-1112797866.html,
3120,https://sputnikglobe.com//20220331/joe-biden-reportedly-to-announce-unprecedented-in-size-duration-release-of-us-oil-reserves-1094354661.html,
3121,https://sputnikglobe.com//20230725/african-countries-subjected-to-pressure-from-west---kremlin-1112128710.html,
3122,https://sputnikglobe.com//20220421/sport-stars-hamilton-williams-join-consortium-to-buy-chelsea-football-club-reports-say-1094940995.html,
3123,https://sputnikglobe.com//20230106/putin-christmas-ceasefire-further-house-speaker-votes-cuba-visas-1106068902.html,
3124,https://sputnikglobe.com//20220330/azov-battalion-commander-tells-us-newspaper-majority-of-ukrainians-today-are-nationalists-1094309072.html,
3125,https://sputnikglobe.com//20221019/live-updates-air-raid-warnings-issued-in-poltava-and-chernigov-regions-of-ukraine-overnight-1102063038.html,
3126,https://sputnikglobe.com//20240727/pentagon-finds-another-2-billion-in-ukraine-aid-accounting-errors-1119526625.html,
3127,https://sputnikglobe.com//20231005/eleven-activists-arrested-outside-bernie-sanders-office-after-demanding-end-to-ukraine-conflict--1113940774.html,
3128,https://sputnikglobe.com//20240122/watch-russian-warplanes-strike-ukrainian-positions-with-missiles-in-special-op-zone-1116308998.html,
3129,https://sputnikglobe.com//20230817/banned-terrorist-group-azov-resurfaces-in-active-combat-in-ukraine-1112668924.html,
3130,https://sputnikglobe.com//20240511/un-overwhelmingly-supports-palestines-membership-ukraine-cracks-down-on-draft-dodgers-1118380862.html,
3131,https://sputnikglobe.com//20250109/pepe-escobar-empire-of-chaos-reloaded-1121393521.html,
3132,https://sputnikglobe.com//20220324/cbcs-failure-on-ukraine-exposes-the-sham-of-representation-1094130006.html,
3133,https://sputnikglobe.com//20240209/germanys-economic-dilemmas-deepen-as-corporate-distress-takes-hold-1116662356.html,
3134,https://sputnikglobe.com//20240123/from-line-charges-to-mine-clearing-robots-what-tools-do-russian-sappers-have-at-their-disposal-1116335954.html,
3135,https://sputnikglobe.com//20230102/imf-this-year-will-be-tougher-than-2022-for-most-of-global-economy-1105996089.html,
3136,https://sputnikglobe.com//20240106/us-will-soon-be-unable-to-deliver-missiles-for-patriot-systems-to-ukraine-1116017735.html,
3137,https://sputnikglobe.com//20230416/ukraine-to-start-talks-with-poland-on-export-of-products-on-monday-1109581945.html,
3138,https://sputnikglobe.com//20231014/how-russias-central-eurasian-transport-corridor-may-boost-continents-trade--development-1114193123.html,
3139,https://sputnikglobe.com//20230311/raw-material--ukraine-conflict-biden-holds-talks-with-eu-commission-head-amid-strained-ties-1108279837.html,
3140,https://sputnikglobe.com//20240717/eus-threats-encourage-hungary-to-put-more-efforts-into-peace-mission---szijjarto-1119396842.html,
3141,https://sputnikglobe.com//20240309/cut-a-deal-us-billionaire-investor-calls-for-russia-america-detente-to-prevent-wwiii---1117223898.html,
3142,https://sputnikglobe.com//20220504/swedish-dockers-sued-for-illegal-blockade-of-russian-ships-1095250635.html,
3143,https://sputnikglobe.com//20240109/west-bites-bullets-admits-to-striking-success-of-russias-military-triumphs-in-ukraine-1116071990.html,
3144,https://sputnikglobe.com//20220928/eu-reportedly-considers-shipping-ban-on-russian-oil-amid-price-cap-1101307557.html,
3145,https://sputnikglobe.com//20220321/how-might-hunter-bidens-laptop-from-hell-story-backfire-on-us-president-1094058638.html,
3146,https://sputnikglobe.com//20220913/trumps-legal-team-and-justice-department-spar-over-special-master-1100694412.html,
3147,https://sputnikglobe.com//20220312/russian-cargo-ship-catches-fire-after-ukrainian-shelling-in-sea-of-azov---investigative-committee-1093813927.html,
3148,https://sputnikglobe.com//20220927/blinken-says-ukraine-able-to-use-us-weapons-to-take-russian-controlled-territories-1101286146.html,
3149,https://sputnikglobe.com//20220822/china-concerned-by-murder-of-russian-political-scientist-dugina-envoy-to-un-says-1099867876.html,
3150,https://sputnikglobe.com//20220502/the-odessa-tragedy-eight-years-without-retribution-1095686983.html,
3151,https://sputnikglobe.com//20230801/biden-re-election-efforts-highlight-the-failure-of-us-political-system-1112309435.html,
3152,https://sputnikglobe.com//20221129/macron-arrives-in-washington-start-talks-stall-biden-and-railworkers-1104842227.html,
3153,https://sputnikglobe.com//20240309/zelensky-rejects-proposed-peace-summit-negotiation-with-russia-1117216966.html,
3154,https://sputnikglobe.com//20220513/russia-presented-unsc-with-new-evidence-of-us-bio-activities-in-ukraine-un-envoy-says-1095493627.html,
3155,https://sputnikglobe.com//20230719/watch-russian-armed-forces-destroy-ukrainian-command-post-and-two-howitzers-1111987815.html,
3156,https://sputnikglobe.com//20230521/hungary-demands-explanations-from-ukraine-brussels-over-druzhba-pipeline-1110505150.html,
3157,https://sputnikglobe.com//20231112/watch-russian-forces-eliminate-group-of-ukrainian-troops-near-klescheyevka-with-guided-missile-hit-1114902813.html,
3158,https://sputnikglobe.com//20240130/watch-russian-lancet-kamikaze-drone-take-out-ukrainian-grad-rocket-launcher-1116472066.html,
3159,https://sputnikglobe.com//20240312/us-intel-debunks-biden-admits-russia-doesnt-want-direct-military-conflict-with-nato-1117281270.html,
3160,https://sputnikglobe.com//20240214/trump-in-court-over-classified-docs-as-biden-challenges-report-1116764130.html,
3161,https://sputnikglobe.com//20220412/russian-envoy-sends-letter-to-alberta-premier-regrets-move-to-cut-inter-regional-ties-1094713498.html,
3162,https://sputnikglobe.com//20230808/2008-south-ossetia-crisis-first-prelude-to-nato-russia-proxy-war-1112464203.html,
3163,https://sputnikglobe.com//20220302/eu-decides-to-exclude-7-russian-banks-from-swift-1093519293.html,
3164,https://sputnikglobe.com//20231214/biden-impeachment-vote-looms-amid-push-for-ukraine-aid-1115559585.html,
3165,https://sputnikglobe.com//20240420/israel-fans-iran-flames-trump-jury-chosen-arsenic-in-new-mexico-water-1118021349.html,
3166,https://sputnikglobe.com//20221013/live-updates-air-alert-activated-in-kiev-region-authorities-say-1101789632.html,
3167,https://sputnikglobe.com//20230826/two-republican-lawmakers-draft-letter-opposing-more-us-funding-to-assist-ukraine-1112902562.html,
3168,https://sputnikglobe.com//20240219/russian-troops-completely-liberate-coke-and-chemical-plant-in-avdeyevka-1116867967.html,
3169,https://sputnikglobe.com//20220725/western-media-how-to-keep-silent-and-write-about-ukrainian-nazism-1097766433.html,
3170,https://sputnikglobe.com//20240927/food-prices-in-somalia-impacted-by-ukraine-conflict---foreign-minister-to-sputnik-1120308757.html,
3171,https://sputnikglobe.com//20240506/us-ramps-up-search-for-alternative-to-ukraines-zelensky---russian-intel-service-1118284701.html,
3172,https://sputnikglobe.com//20231218/lavrov-says-reminded-un-chief-at-g20-summit-of-list-of-allegedly-killed-in-bucha-1115668095.html,
3173,https://sputnikglobe.com//20230904/grain-deal-gas-hub--de-dollarization-what-signal-do-putin-erdogan-talks-send-to-west-1113117752.html,
3174,https://sputnikglobe.com//20220324/scholars-eus-russia-energy-ban-will-cause-prices-hike-falling-living-standards--unrest-in-europe-1094147250.html,
3175,https://sputnikglobe.com//20231223/us-saw-3rd-highest-monthly-number-of-crossings-on-southern-border-under-biden-in-november-1115761099.html,
3176,https://sputnikglobe.com//20240620/west-going-to-blame-zelensky-for-unpopular-decisions-remove-him-in-2025-putin-1119037607.html,
3177,https://sputnikglobe.com//20231005/huge-financial-burden-of-ukraine-support-driving-fatiguein-us-and-europe-1113962336.html,
3178,https://sputnikglobe.com//20221104/preferential-treatment-of-ukrainian-refugees-in-eu-stirs-anger-amid-claims-of-institutional-racism-1103777096.html,
3179,https://sputnikglobe.com//20231006/switzerland-bribes-ukrainian-refugees-with-thousands-of-dollars-to-get-them-to-leave-1113990854.html,
3180,https://sputnikglobe.com//20230930/why-ukrainian-f-16-trainees-wont-turn-the-tide-of-conflict-1113826867.html,
3181,https://sputnikglobe.com//20221228/finns-consumer-confidence-hits-record-low-as-recession-looms-1105837621.html,
3182,https://sputnikglobe.com//20230624/mutiny-averted-everything-we-know-as-prigozhin-halts-wagner-march-on-moscow-1111448622.html,
3183,https://sputnikglobe.com//20221008/russias-trade-with-china-india-increasing-despite-western-sanctions-lavrov-1101637681.html,
3184,https://sputnikglobe.com//20241209/russian-security-service-busts-ukrainian-linked-criminal-scam-network-1121133559.html,
3185,https://sputnikglobe.com//20241117/scholz-calls-conversation-with-putin-important-detailed-1120910914.html,
3186,https://sputnikglobe.com//20240819/photos-american-military-veteran-enlists-in-russian-army-to-fight-ukraine--1119824843.html,
3187,https://sputnikglobe.com//20230804/ex-biden-partner-hunters-ties-to-burisma-part-of-influence-battle-in-ukraine-1112396640.html,
3188,https://sputnikglobe.com//20220827/ukraines-kill-list-called-into-question-fbi-internally-censored-hunter-biden-story-1100047937.html,
3189,https://sputnikglobe.com//20220922/observers-nato-complicit-in-ukraine-crisis-referendums-to-shield-donbass-kherson--zaporozhye-1101094434.html,
3190,https://sputnikglobe.com//20220312/russian-forces-down-ukraines-mi-24-helicopter-three-uavs-including-bayraktar-drone-mod-says-1093812655.html,
3191,https://sputnikglobe.com//20220421/boris-johnson-to-face-probe-into-whether-he-lied-to-mps-about-partygate-1094948032.html,
3192,https://sputnikglobe.com//20230317/ukraine-tensions-continue-to-escalate-as-west-opposes-peace-efforts-1108481640.html,
3193,https://sputnikglobe.com//20220323/ukrainian-forces-caught-attempting-to-leave-mariupol-dressed-in-womens-clothing--video-1094115798.html,
3194,https://sputnikglobe.com//20240320/losing-a-war-is-no-fun-west-ignores-their-biggest-political-disaster-1117440035.html,
3195,https://sputnikglobe.com//20241120/how-russian-forces-use-wolf-hunt-tactics-to-break-ukrainian-defenses-in-kurakhovo-1120942614.html,
3196,https://sputnikglobe.com//20221223/us-congress-ends-year-with-omnibus-defense-bills-as-pelosi-departs-democratic-leadership-1105741605.html,
3197,https://sputnikglobe.com//20220715/live-updates-ukrainian-forces-shell-donetsk-republic-using-grad-missiles---dpr-1097329194.html,
3198,https://sputnikglobe.com//20220331/french-military-intel-chief-kicked-out-over-lack-of-understanding-of-issues-amid-ukraine-crisis-1094366598.html,
3199,https://sputnikglobe.com//20240319/french-troops-in-ukraine-may-be-play-by-macron-to-propel-himself-to-status-of-21st-century-sun-king-1117433277.html,
3200,https://sputnikglobe.com//20240428/russia-could-build-weapons-tailored-to-defeat-nato-vehicles-after-seizing-ifvs-from-ukraine-1118160264.html,
3201,https://sputnikglobe.com//20220523/live-updates-ukrainian-forces-shell-settlement-in-kherson-region-killing-two-civilians-1095708872.html,
3202,https://sputnikglobe.com//20240624/russian-forces-hit-ukrainian-logistics-hub-storing-western-supplied-missiles-1119094461.html,
3203,https://sputnikglobe.com//20241128/ukraine-talks-possible-if-west-accepts-putins-peace-terms---russian-deputy-fm-1121026884.html,
3204,https://sputnikglobe.com//20230715/its-not-my-concern-mike-pence-tucker-carlson-quarrel-over-ukraine-policy-1111883369.html,
3205,https://sputnikglobe.com//20240404/lawmaker-says-us-must-leave-nato-if-ukraine-ever-gains-admittance-1117747563.html,
3206,https://sputnikglobe.com//20240124/lavrov-holds-press-conference-after-unsc-meetings-in-new-york-1116349640.html,
3207,https://sputnikglobe.com//20230419/de-dollarization-part-of-trend-but-unknown-if-dollar-will-disappear---russian-minister-1109671413.html,
3208,https://sputnikglobe.com//20230723/ukrainian-army-has-lost-26000-troops-since-start-of-counteroffensive---putin-1112088730.html,
3209,https://sputnikglobe.com//20220925/attack-on-russia-is-attack-on-africa-ugandan-commander-of-land-forces-says-1101209454.html,
3210,https://sputnikglobe.com//20240507/after-positioning-military-biolabs-around-the-globe-us-officials-urge-biodefense-buildup-1118314833.html,
3211,https://sputnikglobe.com//20240417/speaker-johnsons-power-play-israel-ukraine-funding-amid-impeachment-storm-1117966795.html,
3212,https://sputnikglobe.com//20220607/the-biden-administration-cant-buy-a-political-win--1096074361.html,
3213,https://sputnikglobe.com//20220311/fact-check-of-the-year-some-us-media-fall-for-satirical-piece-on-biden-selling-alaska-to-russia-1093780018.html,
3214,https://sputnikglobe.com//20230201/turkish-president-says-ankara-positive-about-finlands-nato-membership-bid-1106886009.html,
3215,https://sputnikglobe.com//20240326/initial-information-from-crocus-city-hall-attack-suspects-proves-ukrainian-link---fsb-1117564739.html,
3216,https://sputnikglobe.com//20241018/what-did-putin-and-brics-media-representatives-talk-about-1120597487.html,
3217,https://sputnikglobe.com//20220409/top-russian-diplomat-in-us-urges-west-to-stop-funneling-weapons-to-ukraine-1094622495.html,
3218,https://sputnikglobe.com//20220330/why-timing-of-trumps-lawsuit-against-hillary-clinton--co-couldnt-be-better-1094328247.html,
3219,https://sputnikglobe.com//20230514/peas-in-a-pod-kiev--washington-resort-to-terror-tactics-to-threaten-russia-china-1110345037.html,
3220,https://sputnikglobe.com//20221210/durban-south-africa-wants-to-cooperate-with-russian-cities-1105293700.html,
3221,https://sputnikglobe.com//20240408/why-crimea-remains-key-strategic-black-sea-base-for-russia-after-80-years-1117809370.html,
3222,https://sputnikglobe.com//20240905/zelensky-sacks-more-officials-as-he-pleads-with-west-for-long-range-missile-strikes-in-russia-1120016868.html,
3223,https://sputnikglobe.com//20230816/ukrainians-should-not-allow-use-of-uranium-shells-on-their-soil---serbian-health-minister-1112630844.html,
3224,https://sputnikglobe.com//20230214/scott-ritter-on-hersh-nord-stream-bombshell-us-sabotaged-russia-ukraine-peace-deal-to-stop-pipeline-1107436609.html,
3225,https://sputnikglobe.com//20250102/russia-reveals-real-culprits-behind-gas-flow-blockade-through-ukraine-1121333514.html,
3226,https://sputnikglobe.com//20221025/conflict-between-india--china-is-only-to-advantage-of-us--west-1102587043.html,
3227,https://sputnikglobe.com//20221021/white-house-elon-musk-reportedly-discuss-possibility-of-getting-starlink-internet-to-iran-1102514690.html,
3228,https://sputnikglobe.com//20220420/wimbledon-schedules-presser-for-26-april-amid-reports-of-ban-on-russian-athletes-reports-say-1094906149.html,
3229,https://sputnikglobe.com//20230608/michael-hudson-biden-admin-waging-class-war-against-working-americans-1110983345.html,
3230,https://sputnikglobe.com//20220318/biden-and-xi-set-for-talks-as-us-warns-china-against-backing-russia-1093978669.html,
3231,https://sputnikglobe.com//20220722/ukrainian-presidential-adviser-says-russia-will-not-escort-ships-under-grain-deal-1097695631.html,
3232,https://sputnikglobe.com//20220621/elections-in-france--colombia-russia-is-chinas-biggest-oil-supplier-trans-sports--dc-primary--1096501052.html,
3233,https://sputnikglobe.com//20230608/reports-of-swedish-arms-in-kievs-failed-raid-on-russia-raise-doubt-over-further-aid-1110997205.html,
3234,https://sputnikglobe.com//20241225/no-illusions-russia-seeks-legally-binding-solutions-to-ukraine-crisis-1121267290.html,
3235,https://sputnikglobe.com//20240118/french-senators-say-ukraines-battlefield-position-worsening-amid-excessive-use-of-munitions-1116243599.html,
3236,https://sputnikglobe.com//20230718/ukraine-attacks-crimean-bridge-screen-actors-strike-philly-train-derailment--1111951018.html,
3237,https://sputnikglobe.com//20231016/definitely-not-both-former-army-commander-says-us-cant-support-two-proxy-wars-1114240062.html,
3238,https://sputnikglobe.com//20230524/perus-coup-regime-welcomes-neocons-global-south-works-to-fix-un-1110549759.html,
3239,https://sputnikglobe.com//20221212/european-parliament-launches-internal-probe-amid-corruption-charges-president-says-1105394788.html,
3240,https://sputnikglobe.com//20241112/threats-to-provide-ukraine-with-german-cruise-missiles-are-merely-paper-tiger-moves-1120867543.html,
3241,https://sputnikglobe.com//20231208/german-media-blasts-berlins-plans-to-send-brigade-on-broomsticks-to-russias-doorstep-1115479843.html,
3242,https://sputnikglobe.com//20220520/china-needs-to-tread-carefully-while-leading-reformulation-of-brics-future-trajectories-professor-1095667236.html,
3243,https://sputnikglobe.com//20240310/watch-russian-grad-mlrs-ravage-ukrainian-positions-1117240645.html,
3244,https://sputnikglobe.com//20230412/trying-to-hold-artemovsk-is-detrimental-to-ukrainian-military---security-analyst-1109389110.html,
3245,https://sputnikglobe.com//20220225/russian-authorities-say-have-right-to-take-countermeasures-after-sanctions-on-aeroflot-1093353696.html,
3246,https://sputnikglobe.com//20220803/swiss-peoples-party-says-anti-russian-sanctions-violate-switzerlands-constitution-1098079815.html,
3247,https://sputnikglobe.com//20240531/us-weapons-already-used-in-attempts-to-strike-russian-territory---kremlin-1118714119.html,
3248,https://sputnikglobe.com//20220823/beer-crisis-looming-in-finland-amid-conflict-in-ukraine-1099884473.html,
3249,https://sputnikglobe.com//20240527/paris-says-issue-of-sending-military-instructors-to-ukraine-still-under-consideration-1118654446.html,
3250,https://sputnikglobe.com//20221007/car-investigating-reports-us-embassy-personnel-traveled-200-km-to-illegally-film-army-base-1101622796.html,
3251,https://sputnikglobe.com//20230930/weekly-news-wrap-up-canadas-ghastly-nazi-debacle-uaw-strike-expands-1113813544.html,
3252,https://sputnikglobe.com//20220726/romania-and-us-to-hold-military-drills-near-ukrainian-border-1097818892.html,
3253,https://sputnikglobe.com//20240331/russian-air-defense-systems-down-10-vampire-missiles-over-belgorod-region-1117671703.html,
3254,https://sputnikglobe.com//20221010/uk-has-lost-global-leadership-role-is-failing-its-allies---somalias-drought-envoy-1101678161.html,
3255,https://sputnikglobe.com//20240809/russian-air-defenses-shot-down-75-ukrainian-drones-overnight-1119688501.html,
3256,https://sputnikglobe.com//20230923/governor-of-russias-sevastopol-declares-missile-threat-in-city-1113602005.html,
3257,https://sputnikglobe.com//20221029/as-floods-and-drought-threaten-somalias-livestock-women-become-khat-traders-1102819187.html,
3258,https://sputnikglobe.com//20220417/european-commission-president-calls-for-swift-weapon-supplies-to-kiev-1094827091.html,
3259,https://sputnikglobe.com//20240220/ten-years-on-ukraine-collapsed-after-maidan-coup--former-pm-azarov--1116890668.html,
3260,https://sputnikglobe.com//20230915/bidens-economic-recovery-runs-dry-despite-touting-bidenomics-1113374767.html,
3261,https://sputnikglobe.com//20230930/slovakia-to-hold-snap-parliamentary-elections-on-saturday-1113820717.html,
3262,https://sputnikglobe.com//20220306/ukraine-not-a-nato-conflict-will-not-become-one-uks-boris-johnson-says-1093632931.html,
3263,https://sputnikglobe.com//20230818/ukraine-loses-over-400-troops-in-donetsk-south-donetsk-directions-1112704855.html,
3264,https://sputnikglobe.com//20230315/what-was-us-doing-flying-combat-drone-off-russias-coast-1108412875.html,
3265,https://sputnikglobe.com//20230604/mike-pence-mounts-motorcycle-as-gops-2024-hopefuls-strut-their-stuff-at-iowa-biker-event-1110884513.html,
3266,https://sputnikglobe.com//20221010/india-slams-west-for-supplying-weapons-to-pakistan-for-decades-as-it-lauds-defense-ties-with-russia-1101665406.html,
3267,https://sputnikglobe.com//20240823/beyond-mccarthyism-fbi-promises-continued-crackdown-on-us-journalists-dissidents-1119879025.html,
3268,https://sputnikglobe.com//20230329/ukraine-conflict-far-from-peace-amid-lack-of-diplomatic-effort-from-west---polyanskiy-1108889474.html,
3269,https://sputnikglobe.com//20231004/biggest-ever-us-health-care-strike-begins-as-75000-kaiser-permanente-workers-walk-out-1113934717.html,
3270,https://sputnikglobe.com//20220422/india-expedites-dialogue-with-russia-to-trade-via-arctic-route-amid-ukraine-crisis-1094971865.html,
3271,https://sputnikglobe.com//20221109/indias-energy-ties-with-russia-dont-run-afoul-of-westerns-sanctions-us-says-1103918986.html,
3272,https://sputnikglobe.com//20240405/us-diplomacy-utterly-failed-in-ukraine-washington-should-seek-negotiations---sachs-1117751141.html,
3273,https://sputnikglobe.com//20231025/2024-presidential-hopeful-vivek-ramaswamy-urges-us-acceptance-of-new-russian-regions-1114474857.html,
3274,https://sputnikglobe.com//20220726/ukraines-army-morale-falling-as-government-enlists-those-unwilling-to-fight-reports-say-1097805562.html,
3275,https://sputnikglobe.com//20230828/western-instructors-struggle-to-teach-ukrainian-soldiers-trained-in-soviet-era---reports-1112943639.html,
3276,https://sputnikglobe.com//20220502/eu-should-focus-on-renewables-due-to-inability-to-replace-russian-gas-commissioner-says-1095211721.html,
3277,https://sputnikglobe.com//20231203/biden-impeachment-inquiry-republican-duty---us-house-speaker-1115351873.html,
3278,https://sputnikglobe.com//20221027/russian-embassy-sends-note-to-french-foreign-ministry-after-ukrainians-assault-russians-1102765615.html,
3279,https://sputnikglobe.com//20230810/biden-banking-on-congressional-blessing-for-billions-in-additional-ukraine-funding--1112499900.html,
3280,https://sputnikglobe.com//20230210/ukrainian-forces-reportedly-prepared-to-use-uks-long-range-missiles-to-hit-crimea-1107286581.html,
3281,https://sputnikglobe.com//20220719/ukraine-may-get-longer-range-us-himars-missiles-national-security-head-claims-1097445678.html,
3282,https://sputnikglobe.com//20220509/ukraines-zelensky-uses-image-with-nazi-insignia-in-celebratory-wwii-victory-day-social-media-posts-1095372651.html,
3283,https://sputnikglobe.com//20231106/era-of-western-intellectual-superiority-is-over-says-eus-chief-diplomat-borrell-1114762055.html,
3284,https://sputnikglobe.com//20230311/the-establishment-wants-you-to-ignore-reality-and-facts-1108277980.html,
3285,https://sputnikglobe.com//20240907/former-us-pilots-actively-recruited-for-romanian-training-hub-of-ukrainian-f-16-pilots-1120064547.html,
3286,https://sputnikglobe.com//20230927/new-day-another-lawsuit-hunter-biden-sues-rudy-giuliani-for-spreading-contents-from-laptop-1113705877.html,
3287,https://sputnikglobe.com//20220422/swedish-nato-support-reaches-record-high-as-govt-promises-faster-membership-decision-1094957592.html,
3288,https://sputnikglobe.com//20230825/ukrainian-military-shoots-at-own-fighters-for-desertion-near-kherson---source-1112872724.html,
3289,https://sputnikglobe.com//20240904/biden-upsets-netanyahu-in-latest-tiff-between-israel-and-white-house-1120005587.html,
3290,https://sputnikglobe.com//20231015/watch-russian-special-forces-vaporize-ukrainian-troops-with-kamikaze-drone-1114214585.html,
3291,https://sputnikglobe.com//20220501/hungary-says-9-other-eu-countries-opened-accounts-in-russian-banks-to-pay-for-gas-1095187705.html,
3292,https://sputnikglobe.com//20241124/trump-taps-sebastian-gorka-as-senior-director-for-counterterrorism-whats-his-stance-on-ukraine---1120989182.html,
3293,https://sputnikglobe.com//20230114/four-civilians-killed-in-ukrainian-troops-shelling-of-polohy-says-regional-administration-1106328530.html,
3294,https://sputnikglobe.com//20230826/eus-top-banker-lagarde-predicts-long-term-downturn-insists-german-economy-not-broken-1112912201.html,
3295,https://sputnikglobe.com//20220221/russia-to-participate-in-contact-group-if-kiev-agrees-to-convene-meeting-with-dpr-lpr-source-says-1093218406.html,
3296,https://sputnikglobe.com//20231024/russias-special-forces-have-worlds-best-weapons-to-resolve-any-task--expert-1114446078.html,
3297,https://sputnikglobe.com//20240424/whats-known-about-iran-north-korea-relations-1118093379.html,
3298,https://sputnikglobe.com//20220613/between-inflation-and-a-hard-place-fed-risks-recession-by-raising-interest-rates-experts-say-1096284802.html,
3299,https://sputnikglobe.com//20240523/eu-turns-to-seized-russian-assets-to-fund-kiev-regime-amid-battlefield-woes-1118591325.html,
3300,https://sputnikglobe.com//20240817/russia-to-take-tough-military-technical-measures-if-ukraine-implements-plan-for-man-made-disaster-1119804536.html,
3301,https://sputnikglobe.com//20241204/ukraine-negotiating-plans-to-draft-18-year-olds-with-us---foreign-ministry-1121084502.html,
3302,https://sputnikglobe.com//20221003/world-food-program-warns-of-global-fertilizer-crisis-1101470638.html,
3303,https://sputnikglobe.com//20230519/the-democrats-attack-fbi-whistleblowers-1110449866.html,
3304,https://sputnikglobe.com//20240529/ex-ukrainian-prime-minister-zelensky-is-nothing-but-impostor-since-may-21-1118686532.html,
3305,https://sputnikglobe.com//20231130/influential-former-us-secretary-of-state-henry-kissinger-dead-at-100-1115294493.html,
3306,https://sputnikglobe.com//20230405/ukraine-loses-over-410-military-in-donetsk-direction-in-past-day-mod-1109157576.html,
3307,https://sputnikglobe.com//20220922/argentine-analysts-russias-mobilization-is-political-reply-to-wests-stance-over-ukraine-1101068279.html,
3308,https://sputnikglobe.com//20230707/russian-troops-seize-near-intact-uk-storm-shadow-missile-to-be-checked-by-specialists--1111714641.html,
3309,https://sputnikglobe.com//20250108/eu-defense-spending-boost-will-only-sow-discord-increase-public-debt--expert-1121382103.html,
3310,https://sputnikglobe.com//20221112/whats-behind-peace-signals-from-washington-amid-russo-ukrainian-conflict-1104059328.html,
3311,https://sputnikglobe.com//20230420/eucom-us-surveillance-aircraft-still-conduct-operations-in-black-sea-region-1109703903.html,
3312,https://sputnikglobe.com//20240919/russian-army-takes-control-of-georgiyevka-settlement-in-donetsk-peoples-republic-1120204191.html,
3313,https://sputnikglobe.com//20230726/watch-russian-nona-svk-blast-ukrainian-mortars-and-bmps-1112157961.html,
3314,https://sputnikglobe.com//20220315/russian-security-council-draft-resolution-seeks-ceasefire-to-allow-evacuation-of-ukraine-civilians-1093900003.html,
